序号,岗位类别,岗位名称,薪酬,地点,学历要求,经验要求,企业名称,企业规模,所属地域,所属行业,岗位职责,岗位要求
218,导航技术工程师,Slam算法工程师,25-35k,深圳,3-5年-本科-算法研究-定位算法-SLAM算法-SA算法-算法开发,3-5年-本科-算法研究-定位算法-SLAM算法-SA算法-算法开发,深圳市优必选科技股份有限公司,计算机硬件-1000-2000人,深圳,计算机硬件-1000-2000人,"岗位职责：
1、负责视觉纹理定位的研发
2、负责单目/多目VIO/SLAM/系统的算法研发和系统构建；
3、定位导航系统选型设计，多传感器融合（Vision, IMU,里程计)定位算法开发；
4、SLAM / VIO定位算法研发。

","任职要求：
1、硕士以上学历，2年以上的slam算法工作经验；
2、熟练掌握基于传统或者深度学习技术的视觉特征提取、匹配技术；
3、熟练掌握msckf/vio-mono/openvins/orbslam/svo等开源vio/slam框架；
4、熟练掌握后端优化知识，如高斯牛顿，LM，QR 分解等算法，熟悉 g2o/ceres/isam2 等工具的使用；
5、熟悉相关传感器硬件（相机，IMU, Encoder, etc.)；
5、c++功底扎实，熟悉并行加速指令集，有图像处理或矩阵运算优化经验；
6、具备良好的数理基础和算法研究能力、具有良好的英文阅读理解能力。"
219,导航技术工程师,SLAM高性能计算（高级）工程师,20-40k,杭州-余杭区,1-3年-统招本科,1-3年-统招本科,进迭时空,电子/半导体/集成电路-天使轮-50-99人,杭州-余杭区,电子/半导体/集成电路-天使轮-50-99人,,
220,导航技术工程师,slam算法工程师/高级,25-50k,深圳-光明区,经验不限-硕士-算法研究-C++-定位算法,经验不限-硕士-算法研究-C++-定位算法,劢微机器人,人工智能-100-499人,深圳-光明区,人工智能-100-499人,"岗位职责：
1、参与智能叉车及AGV的定位算法设计和开发；
2、负责基于视觉和激光传感器的新型定位技术的研发；
3、负责智能叉车及AGV（自动驾驶）高精度定位系统的开发与落地；
4、定位特征数据库建设与云端更新机制研发；
","任职要求：
1、电子工程、计算机科学与技术、自动化及其他相关领域硕士及以上学历；
2、数学功底好，熟悉非线性优化理论；
3、掌握SLAM的基础理论和算法，熟悉cartographer、karto slam等开源slam算法，在计算机视觉和(或)激光点云处理领域有至少3年的研发经验（可包含研究生学习时间），在自动驾驶领域有实际项目研发经验者优先；
4、2D,3D激光Slam算法的开发与落地。
5、优秀的C++编程能力，熟悉Linux和ROS优先；"
221,导航技术工程师,SLAM算法工程师,25-50k·14薪,深圳-南山区,5-10年-本科-SLAM算法-SA算法-算法研究-定位算法-C++,5-10年-本科-SLAM算法-SA算法-算法研究-定位算法-C++,未来不远机器人,智能硬件-1000-2000人,深圳-南山区,智能硬件-1000-2000人,"岗位职责：
1.多传感器融合的SLAM算法研发，持续改进算法的定位精度、建图一致性、实时性、鲁棒性；
2.SLAM模块的编码、单元测试、集成测试、仿真测试等工作；
3.移动机器人在未知环境中的地图构建算法研发、实现及部署；
4.相关多传感器联合标定、自主标定。
","任职要求：
1.本科以上学历，优先硕士/博士，计算机，自动化、数学等相关专业；
2.精通移动机器人在未知环境中的地图构建算法和基于滤波和非线性优化的自主定位算法；
3.熟悉机器人状态估计核心原理，掌握李群、非线性优化等相关知识；掌握多传感器融合、地图匹配，回环检测、图优化等子系统的核心理论，具有相应开发经验；熟练掌握激光、视觉（含二维码）、里程计、IMU、轮速计等多传感器信息融合进行状态估计的方法，具备其中一种到多种传感器相关SLAM算法的实际开发经验；
4.了解主流SLAM算法基本原理和框架，如VINS-fusion，cartographer，gmapping，lio-sam等，熟悉ceres/g2o/gtsam等后端优化工具；
5.良好的编程能力，熟练掌握C++，熟悉相应开发模式，熟练掌握Linux多线程编程，具备良好的编码规范、编写文档习惯；
6.具有良好的英文文献检索和阅读能力；
7.良好的团队协作意识和沟通能力，主动性强以及目标导向意识，积极面对挑战，能承受一定工作压力；"
222,导航技术工程师,SLAM算法工程师,30-40k,嘉兴-南湖区,经验不限-硕士-三维重建-SLAM算法-SA算法-算法研究-视觉算法-C++,经验不限-硕士-三维重建-SLAM算法-SA算法-算法研究-视觉算法-C++,中国电子科技南湖研究院,专业技术服务-100-499人,嘉兴-南湖区,专业技术服务-100-499人,"职责描述：
""1. 负责视觉SLAM算法和三维重建算法研发；
2. 负责视觉SLAM/三维重建算法在AR设备上落地；""
","任职要求：
""1、深入理解VIO/SLAM/SFM/三维重建等算法的一种或多种，拥有SLAM完整技术栈者优先；
2、数学基础扎实，熟悉计算机视觉、多视几何、非线性优化等；
3、编程功底扎实，熟练掌握C/C++和各种数据结构。
4、熟练的英文文献阅读能力；
5. 在计算机视觉、3D视觉等相关方向发表过高质量论文的优先；
6. 有良好的的团队合作意识""
"
223,导航技术工程师,slam算法工程师,20-50k·14薪,杭州-西湖区,3-5年-硕士-人工智能-模式识别-算法设计-深度学习-数据分析-控制算法-视觉识别-SLAM算法-IMU-激光雷达,3-5年-硕士-人工智能-模式识别-算法设计-深度学习-数据分析-控制算法-视觉识别-SLAM算法-IMU-激光雷达,中国兵器装备集团兵器装备研究所,政府/公共事业-1000-2000人,杭州-西湖区,政府/公共事业-1000-2000人,"职责描述：
1、负责激光SLAM(2D+3D)中多传感器(IMU、lidar、码盘、RTK、深度相机等)的融合算法设计，开发，优化以及产品化；
2、负责机器人SLAM算法、自主运动和控制算法的开发、优化，包括：建图、定位、路径规划、自主导航/避障/脱困、重定位算法等研究和开发；
3、解决实际问题，对机器人运行的各种场景定位异常进行分析及解决方案设计。

","任职要求：
1、了解激光雷达SLAM、视觉导航（vSLAM）等相关原理并具有相关开发经验；
2、熟悉激光雷达SLAM如LOAM系列、LIO-SAM，FLOAM，FAST-LIO等其中一种或熟悉VIO如MSCKF、VINS-Mono、VINS-Fusion、ORB-SLAM3等其中一种；
3、熟练掌握各种传感器（如IMU， Camera、轮速计、Lidar等）优缺点，并能灵活进行融合；
4、熟悉C、C++、Python编程语言，具备扎实的数学基础。"
224,导航技术工程师,Slam算法工程师,30-60k·14薪,深圳-南山区,5-10年-本科-SLAM算法-SA算法-算法研究-定位算法,5-10年-本科-SLAM算法-SA算法-算法研究-定位算法,未来不远机器人,智能硬件-1000-2000人,深圳-南山区,智能硬件-1000-2000人,"岗位职责：
1. 多传感器融合的SLAM算法研发，持续改进算法的定位精度、建图一致性、实时性、鲁棒性；
2. SLAM模块的编码、单元测试、集成测试、仿真测试等工作；
3. 移动机器人在未知环境中的地图构建算法研发、实现及部署；
4. 相关多传感器联合标定、自主标定。
","任职要求：
1. 本科以上学历，优先硕士/博士，计算机，自动化、数学等相关专业；
2. 精通移动机器人在未知环境中的地图构建算法和基于滤波和非线性优化的自主定位算法；
3. 熟悉机器人状态估计核心原理，掌握李群、非线性优化等相关知识；掌握多传感器融合、地图匹配，回环检测、图优化等子系统的核心理论，具有相应开发经验；熟练掌握激光、视觉（含二维码）、里程计、IMU、轮速计等多传感器信息融合进行状态估计的方法，具备其中一种到多种传感器相关SLAM算法的实际开发经验；
4. 了解主流SLAM算法基本原理和框架，如VINS-fusion，cartographer，gmapping，lio-sam等，熟悉ceres/g2o/gtsam等后端优化工具；
5. 良好的编程能力，熟练掌握C++，熟悉相应开发模式，熟练掌握Linux多线程编程，具备良好的编码规范、编写文档习惯；
6. 具有良好的英文文献检索和阅读能力；
7. 良好的团队协作意识和沟通能力，主动性强以及目标导向意识，积极面对挑战，能承受一定工作压力；
"
225,导航技术工程师,slam算法工程师,25-40k,深圳-南山区,1-3年-本科-SLAM算法-定位算法-SA算法-优化算法-算法优化-算法设计-算法研究-算法开发,1-3年-本科-SLAM算法-定位算法-SA算法-优化算法-算法优化-算法设计-算法研究-算法开发,圆周率科技,互联网-50-99人,深圳-南山区,互联网-50-99人,"岗位职责：
1、负责SLAM和定位算法的软硬件架构设计和算法研发及优化工作；
2、负责基于全景相机/IMU/LiDAR等多传感器融合，进行不同场景下的定位、重定位、地图存储和更新等方面的方案迭代优化；
3、负责SLAM定位模块概要设计、系统说明文档的编写；
4、管理SLAM定位模块的单元测试、模块测试、集成测试等工作。

","任职要求：
1、熟悉最少2种开源激光SLAM，如FAST-LIO、FAST-LIO2、FASTER-LIO、KartoSLAM、LeGO-LOAM、LOAM、V-LOAM、Cartographer等，熟悉点云特征提取，ICP、NDT等点云匹配算法；
2、熟练掌握Eigen、OpenCV、PCL、Ceres、GTSAM、G2O等数学库的使用。
3、熟悉ROS Gazebo、V-REP、Webots等至少一种移动机器人仿真平台，具有算法仿真开发经验，较强的C++/Matlab/C编程能力；
4、具有多传感器信息融合，惯导等组合导航等专业知识的相关算法理论及软件实现，有相关技术成果获相关学术论文发表的优先考虑。
"
226,导航技术工程师,SLAM算法工程师,20-40k,广州-南沙区,1-3年-本科-SLAM算法-建图-定位,1-3年-本科-SLAM算法-建图-定位,蓝胖子机器人,人工智能-100-499人,广州-南沙区,人工智能-100-499人,"岗位职责
1. 负责SLAM核心算法的设计、研究和优化
2. 负责多传感器参数标定，现场设计实验并调试, 以及算法仿真、测试、相关技术文档撰写。

","岗位要求
1. 本科以上学历，计算机以及相关专业，2年以上相关经验；
2. 熟悉C/C++或 Python，有良好的编程习惯；
3. 熟悉多线/单线激光雷达，如cartographer或 LeGO LOAM / LIO SAM 等开源激光SLAM 算法，熟悉非线性优化算法，熟悉因子图和GTSAM；
4. 较好的数据结构和算法能力，具备优秀的数学能力；
5. 工作积极主动，能发现问题并解決问题。

加分项：
1. 熟悉各种经典的SLAM算法以及发表过高水平论文者；
2. 熟悉各种开源的视觉SLAM算法；
3. 有多传感器融合相关的经验；
4. 有CUDA相关的开发经验；
5. 有室内机器人行业经验更优。"
227,导航技术工程师,SLAM算法工程师,25-50k·14薪,上海-虹口区,5-10年-本科-SLAM算法-SA算法-算法研究-定位算法-C++,5-10年-本科-SLAM算法-SA算法-算法研究-定位算法-C++,未来不远机器人,智能硬件-1000-2000人,上海-虹口区,智能硬件-1000-2000人,"岗位职责：
1.多传感器融合的SLAM算法研发，持续改进算法的定位精度、建图一致性、实时性、鲁棒性；
2.SLAM模块的编码、单元测试、集成测试、仿真测试等工作；
3.移动机器人在未知环境中的地图构建算法研发、实现及部署；
4.相关多传感器联合标定、自主标定。
","任职要求：
1.本科以上学历，优先硕士/博士，计算机，自动化、数学等相关专业；
2.精通移动机器人在未知环境中的地图构建算法和基于滤波和非线性优化的自主定位算法；
3.熟悉机器人状态估计核心原理，掌握李群、非线性优化等相关知识；掌握多传感器融合、地图匹配，回环检测、图优化等子系统的核心理论，具有相应开发经验；熟练掌握激光、视觉（含二维码）、里程计、IMU、轮速计等多传感器信息融合进行状态估计的方法，具备其中一种到多种传感器相关SLAM算法的实际开发经验；
4.了解主流SLAM算法基本原理和框架，如VINS-fusion，cartographer，gmapping，lio-sam等，熟悉ceres/g2o/gtsam等后端优化工具；
5.良好的编程能力，熟练掌握C++，熟悉相应开发模式，熟练掌握Linux多线程编程，具备良好的编码规范、编写文档习惯；
6.具有良好的英文文献检索和阅读能力；
7.良好的团队协作意识和沟通能力，主动性强以及目标导向意识，积极面对挑战，能承受一定工作压力；"
228,导航技术工程师,移动机器人导航算法（SLAM）研发工程师/实习生,12-20k,烟台,经验不限-统招本科-SLAM算法-定位算法-SA算法-算法研究,经验不限-统招本科-SLAM算法-定位算法-SA算法-算法研究,烟台睿创微纳技术股份有限公司,电子/半导体/集成电路-1000-2000人,烟台,电子/半导体/集成电路-1000-2000人,"职责描述：
1、负责机器人基于激光雷达、摄像头、IMU 等传感器的二/三维 SLAM 算法的应用； 
2、负责机器人在室内未知环境中的 SLAM 算法研发； 
3、负责总体运作系统设计工作，运用已有的算法完成系统构建和应用层的硬件通讯； 
4、负责 SLAM 导航系统的集成、调试、修改、测试和优化工作。
","任职要求：
1、电子、通信、自动化、计算机等相关专业本科及以上学历； 
2、熟悉 SLAM、导航、路径规划、控制及目标识别技术； 
3、熟悉 GPS 卫星定位原理，具有融合 GPS、IMU 及里程计等多种设备的定位算法研发经
验，掌握多传感器数据融合、姿态解算及惯性导航；
4、进行过相关运动控制器、驱动器或嵌入式系统开发经验者优先；
5、Kaggle、Robocon、RoboMaster、恩智浦杯智能车竞赛等赛事获奖者优先 。"
